20180808066	:::	In general there are two description of explain retrograde motion by Ptolemy and Copernicus.  Ptolemy who worked on Geocentric Model said that retrograde motion is because of the epicycles. Because in the epicycles planets ( such as Mars ) are revolve around the it's own orbit. So because of that when the other planets revolve around the sun's orbit, planets that move on in their epicycles and because of this they appear to move backwards according to the Earth.  Copernicus who worked on Heliocentric Model said that retrograde motion is because of the planet's distances from the center (Sun).When the planets closer to the sun their speed is greater than the further planets. Copernicus claimed that Earth is closer to the sun than the other planets that do retrograde motion such as Mars and because of that Earth had to faster than the Mars therefore in the beginning Mars seems to move forward. But Earth complete its period earlier than the Mars and then Earth pass the Mars and because of that Mars seems to move backwards.	20
20180808067	:::	It is different movements of planets in geocentric system. Planets can go backwards or make circular movement around itself we called this retrograde. Ptolemy thinks like that but in Copernican system it is go its way upwards in circular orbiting. 	9
20180808068	:::	In Ptolemy's model;  Universe is finite and Earth is center of universe and stars have movement around the Earth. Sun's movement is create morning and nights.  In Galileo's model;  Universe is infinite, and it has uncountable stars and Earth is not center of the universe. Earth's movement around the sun is create morning and nights.	16
20180808072	:::	At the time that geocentric model was accepted, the data which was acquired from the observations of other planets and their orbiting did not fit in the geocentric model. Since, model was supported by Aristotle and believed by most of the society, people and scholars tried to find a reason for this situation by sticking the cosmos model which was wrong. Retrograde movement was the reasonable and meaningful explanation for such observations. Another similar example of this situation resulted with Tycho Brahe's cosmos model. Since he tried to fit his data to the wrong model where the Earth is the center, he come up with an wrong model. According to his model, the Earth was in the center of the Universe and the sun was revolving around it in a circular orbit. At the same time, other planets were moving around the Sun in a circular orbit again. However, thanks to Johannes Kepler who reanalyzed the data of Tycho's observations, the new model which is heliocentric model started to find support. In 1609, he published his first book that states his 1st and 2nd which states that Orbits are in ellipse shape and equal area swiped by the planets in equal time. After 10 years, in 1619 he published his second book which states the 3rd law that it there is a ratio between the period of an planet and its semi major axis that is P^2/a^3 = 1 where P is the period and a is the semi major axis. If we rewrite for this equation for the Earth, we get T^2/R^3 = 1 where T is an Earth year and R is a distance between the Sun and the Earth which is equal to 1 astronomical unit.	12
20180808073	:::	There are two theory about in this topic: geocentric model and heliocentric. Geocentric model said that earth is center of universe and other planet turn around it. Heliocentric model said that sun is center of universe. Retrograde movement is about holocentric model. Astronomies said that planet don't retrograde movement, they are actually saw in the star screen.	12
20180808074	:::	For example, if we choose world for reference point, we can observe the other planets are moving around the world. In old ages they said "Earth is round and center of universe.". But later, they developed Geocentric and Heliocentric model and they learned "Earth is not center of universe and it turning around Sun.".	12
20180808076	:::	Geocentric and Heliocentric models.	12
20180808077	:::		0
20180808080	:::		0
20180808081	:::		0
20180808082	:::	Retrograde did not conform well to the concept on orderly universe ruled  and created by a perfect being but  Copernic solved the issue by realizing that the planet in fact did not move but only appeared to do so from our point of view.	5
20180808083	:::	First proposing is, earth center of cosmos and sun move around the earth.  Then,  Bruno thought stars are sun, earth move around the sun and earth center of cosmos. that was little correct. After that, Arşimet proposed earth move around sun with elliptic movement. 	12
20180808085	:::	if  a imaginary line  was drawn the center of sun 	18
20190808001	:::	Kepler and Tycho proposed Heliocentric model .  Because planets are moving retrograde and it has different brightness.  Kepler-law 2 when The planet is further to sun, it has a slow motion. When the planet is close to sun, it has a fast motion.  	12
20190808003	:::	They are  interacting with other planets. With power of (?) (çekim gücü) the planets, they are retrograde moving.	0
20190808004	:::	There was a problem about geocentric system. Mars din not match what sad in theory. Sailors realized that. So Ptolemy proposed retrograde movement to explain why Mars did not match 	4
20190808007	:::	Ancient people are believing earth is center of universe and earth not moving because of this they believing planets have retrograde movement for orbit. After years humanity(specially Galileo)  developed telescope and that idea wrong. 	0
20190808015	:::	Copernicus said retrograde motion is not planets' motion , it's just seems us . Because of relativity motion between planets , we see like planets move backward. In fact the planets not move backwards it's what Copernicus said.	5
20190808018	:::	Aristoteles  thought  Earth is round and center of universe. Retrograde movement is made sense like that. Therefore ,he thought geocentric model was true  . But Copernicus and Kepler said that there was somethings wrong about Mars. So , geocentric model was wrong , heliocentric model was true , instead.	12
20190808019	:::	Heliocentric model.	12
20190808020	:::	retro is backward and grade is motion. In ancient Greek, Aristotle and other philosopher belief that the earth is center of the universe. and the other planet celestial body or heavenly bodies orbit around The earth . so Ptolemy search and observe Heavenly bodies and draw a map for celestial body and Spherical and circular movement. but he may calculate and measure planets coordinate and according to The Great Chain Being, he develop Geocentric model and retrograde motion so he predict place of the all celestial body and circle. 	4
20190808021	:::	At first, it was thought that the planets orbited in a circle shape but this was later disproved. Instead it was found that the planets orbited in an elliptic shape. The planets orbit in an elliptic shape and the ellipse has two center points. The further the center points stood away from each other, the more elliptic the orbit became. The planets are faster while they were close to the Sun and slower when they were away from it. If you were to draw a straight line from a planet to the Sun and continue drawing it until it reaches the orbit line, you would effectively split the orbit into two equal parts. Not only that but the divided areas of the orbit would be equal to each other. The planet will always clear the two parts of this orbit lines at the same time. 	12
20190808022	:::	They calculated the speed of orbiting by observations they made over decades i guess.	0
20190808023	:::	Cosmic vortex and magnetism...	0
20190808027	:::	Planets are orbiting in elliptical ways. Like Bruno said sun is surrounded by its own planets. Planets always fallowing certain laws. They must move on elliptical ways. They sweep same area in same period of time. For all the planets T*2 / R*3 is the same. Closer planets is moving faster than further ones.	12
20190808031	:::	Retrograde is complex movement of the planets. It's like the planets are moving backwards. Planets are orbiting around the Sun. The Heliocentric Model proposed for retrograde movement of planets for orbiting. According to this model(Copernican Model) the Sun is the center of the universe. The Moon, the planets and the Earth are revolving around the Sun. The motion path is elliptic.	12
20190808033	:::	When people accept Geocentric Model and look Mars they figured out that its zigzaging on sky and they predict a new orbit for Mars. After Copernicus explain it with a new model. Heliocentric Model says sun is center and planets make circular movement with taking sun the center and shows the retrograde movement is happening for planets moving on sun orbit and turning 	12
20190808042	:::	Scientists used to think that other planets were orbiting around the Earth in circular. But Johannes Kepler used mathematics to calculate and he found out that planets were actually orbiting around the Sun in elliptic shape.	12
20190808043	:::		0
20190808044	:::	Because they can make better and more accurate calendar. So that they can follow their harvest and planting seasons. As for Romans their Holy days are so important , it would be better if they celebrate those days on right time.	0
20190808053	:::	we understand planets are moving and places are chance .because some retrograde times earth between moon and sun . and this sutiation  changes some periodically  times  	0
20190808054	:::	At first, planets were thought to be orbiting around the sun in a circular way. But Kepler divided the circle with very small triangles and compared what he found with his observations of mars orbiting around the sun. They didn't match with circular, instead they matched with an elliptical orbit. Kepler found out that the earth has two movements. One around the sun and one around itself. Copernicus said that the planets move faster when they're closest to the sun. Kepler also said this. 	12
20190808058	:::	They were think mars orbiting like not circular they are like going and again turn so they said that retrograde movement  but,  it was actually don't right  because it was just illusion . 	6
20190808059	:::		0
20190808061	:::	There are types of movement like background (gravity)  and move forward and planets orbit around the center system (sun) and their own axis  . There are many scientist work about this like Copernicus ,   Bruno , Typho and Kepler and also Kepler said there is an elliptical movement around the solar system that planets have. One of the Greek scientist said that when planet is moving if the planet be its last location it should somewhere between the first position.   (First position--------------------------------Last position) it should be somewhere between this can be move vertically between this.	12
20190808067	:::	The Mars, it was the most tilting planet for the pre-scientist, but to explain it we need to know how we can say that an object has a velocity. We can say that object has a velocity by looking it if it moves, but if we move with the object we cannot understand the movement of the object. Although many of the pre-scientists did not know about it like Aristotle so they thought that - since the earth does not move - the other planets and the sun must moving around the earth. With that way they took the base earth to look and measure the velocity. But earth had velocity on its own so sometimes the an another planet like The Mars would appear to be moving backwards, retrograde. Taking the earth as a base was the geo-centric model. Mars tilted scientist for many years and they did not even try to change their system.	12
20190808070	:::	Galileo thought the Sun had a vortex	0
20190808073	:::	They thought earth is center of the universe and other planets moved around of the earth. But after observations they realized that earth was not center of the universe.	0
20190808079	:::	Human beings always interested in other life beings and science. Because of that they tried to reach  cosmos and know what is the shape of the world, what is World's movement, what shape the cosmos is and etc.. While trying to explain these things they faced too many problems. They needed to calculate some things such that the speed of the planet. They needed to know what is cosmos and how can it move.  	0
20190808082	:::	Retrograde motion is a backward motion but it is not actually moving back. Planets move in same direction and seen as make a motion to the backward but it caused by planets being lapped each other. Since planet with the inside orbit moves faster and planet with the outside is slower, each sees that they are moving to the backwards. We can give a real life example to that, for instance, if there are two car and one of them is stopped, other is moving and when we are in the moving car, we may see the other car as moving backwards.	0
20190808083	:::	Geocentric model	0
20190808085	:::		0
20190808086	:::	It was about aspects of view. When people looked stars  from earth in a period of time. They realized that earth followed a path. They found out that if earth is follow a path, it have to turn of something .It is not center of the solar system.	0
20190808089	:::		0
20180808035	:::	In the ancient Greek, people thought earth is not moving and it is the center of universe.	0
20150807017	:::	First in Ancient Greek, they thinked for geocentric model so they do not found a reliable solution for planets retrograde movement. They think that planets moved in diffrent cycles. But they thought that it can be because of heliocentric solar system. When galileo observed Neptune, first he thought it was a not moving star becouse when he observing it, neptune was retrogarding its position and it was too far to see with a primitive spyglass.	18	
20160807006	:::		0	
20160808025	:::	The motion of the earth alone , therefore , suffices to explain to so many apparent inequalities in the heavens. Copernican Model	18	
20160808059	:::		0	
20170808017	:::	They decided that planets are moving around themself and also they are circling around the other planets orbit.	0	
20170808022	:::	 if we slow down the satellite it falls to a lower orbit which becomes elliptical. If we accelerate the satellite it moves to a higher, elliptical orbit. 	0	
20170808041	:::	geocentric model and epicycles	20	
20170808045	:::	Geo-centeric model	0	
20170808055	:::	Aristotle's model could account it.But to solve problem, Claudius Ptolemy proposed a solution. He thought that planets move on two sets of circles , deferent and epicycle. This explained retrograde motion while keeping the planets in their circular orbits around the Earth. But sometimes this wasnt fitting, after that Ptolemy proposed an eccentric.	20	
20170808068	:::		0	
20180808002	:::	Ptolomy's model of the solar system was geocentric, but they didn't explain the retrograde motion. Greeks insisted that and they thought motion was only circular. Ptolemy modeled that planets making small circles around a point. These circles called epicycles. It was the most known model until Kepler's laws became.	25	
20180808004	:::	It was proposed by Claudius Ptolemy in the 3rd century AD. He argued that the planets moved on two rows of circles, one with a delay and the other with epic bikes. This explained that it is moving backwards while keeping the planets in their circular orbits around the Earth.	20	
20180808010	:::	Ptolemy proposed eccentric(not perfectly circularly).	20	
20180808012	:::	ptolemys geocentri model of solar system (heliocentric) 	25	
20180808016	:::	Ptolemy explained it by saying that planets move on two different circles, their own circumference and their orbit around the sun 	20	
20180808019	:::	Aristarchus proposed that Earth orbits the sun, not the other way around. In heliocentric model Earth and its moon orbits sun.	18	
20180808020	:::	The Greeks insisted that the motion of the planets be perfectly circular. Ptolemy modeled the planets making small circles around a point that orbited the Earth. These smaller circles were called epicycles, and they allowed the planets to move backward relative to the background stars.	20	
20180808024	:::	Ptolemy's Geocentric 	20	
20180808029	:::	Ptolemy's geocentric	20	
20180808030	:::	Calculate the revolution of the earth and the revolution of the planet.	0	
20180808038	:::		0	
20180808041	:::	Ptolomy found epicycles to solve the retrograde movement problem.	20	
20180808045	:::	Ptolemy explained it by saying that planets move on two sets of circles, their own circumference .Ptolemy modeled the planets making small circles around a point that orbited the Earth. These smaller circles were called epicycles, and they allowed the planets to move backward relative to the background stars.	20	
20180808046	:::	they started making observations from the poles.poles are constant when eart is turning.	0	
20180808047	:::	claudius ptalemy	20	
20180808052	:::	Retrograde's mean is planets move in complex paths. Ancient Greeks are fixed that using Ptalomy.	20	
20180808054	:::	ptolemy's  geocentric	20	
20180808055	:::	we proposed to account for retrograde movement of planets not from their motion but from the earth's. so with motion of earth. we know so much things about space.	0	
20180808058	:::	Ptolomey proposed the geocentric model which means all planets and Sun are orbiting around the Earth. Also Copernic propsed the heliocentric model which means planets orbiting around the Sun.	25	
20180808068	:::	It was argued that the planets had two movements. One is the rotational movement around the central star and the other is the rotational movement on its own axis.	0	
20180808076	:::		0	
20180808081	:::	It was proposed by Claudius Ptolemy as a solution to this problem. He argued that the planets moved on two rows of circles, one with a delay and the other with epic bikes. This explained the retrograde motion while keeping the planets in their circular orbits around the Earth.	20	
20180808085	:::	The most important solution to this problem was proposed by Claudius Ptolemy in the 3rd century AD. He argued that planets move on two sets of circles, a deferent and an epicycle. This explained retrograde motion while keeping the planets in their circular orbits around the Earth.	20	
20180808086	:::	ptolemys model of solar system	20	
20190808002	:::	Plotemy said that planets has two move which sets of circles  , an epicycle.	20	
20190808005	:::		0	
20190808006	:::	It was argued that planets move on two sets of circles .This explained retrograde motion that planets in their circular motion.	0	
20190808008	:::	because of the earth  movement	0	
20190808009	:::	Ptolemy modeled the planets making circles around orbited the Earth and he took an information with shadows	20	
20190808011	:::	The idea that planets follow two different orbits was proposed	0	
20190808012	:::	Instead of ptolemy model,Heliocetric model was proposed.	20	
20190808013	:::	Planets move on two sets of circles, a deferent and an epicycle. This explained retrograde motion while keeping the planets in their circular orbits around the Earth.	20	
20190808014	:::	The purpose was the know that:  how Earth is moving around the Sun. It is for describing motions as precession or nutation rotational axis.	0	
20190808016	:::	they are not moving but it seems like they are moving from our point.	0	
20190808017	:::	It's all about illusions.You saw planets are moving but they wont.Sometimes you cant trust even your brain.	0	
20190808023	:::	magnetism	0	
20190808024	:::	Aristotle had some thoughts about that.He proposed planets seem like getting slower and after go to the oppsite way.The solution was for that is planets move on two circles.	0	
20190808025	:::	Copernicus saw that the planets aren't actually moving. It seems to act according to us.	18	
20190808026	:::	The proposol is that the planets are not moving in fact. Just , we see as they are moving.	0	
20190808027	:::	Claudius Ptolemy proposed eccentric	20	
20190808028	:::	An earth-looking observer seemed to be retrograde because they believed the Earth was at the center of the universe, but Ptolomy's model (heliocentric) explained that the earth and other planets orbit the sun and occasionally go back in the Earth's orbit.	25	
20190808029	:::	It has been proposed that the planets don't have retrograde movement and it has been proposed that this situation is due to our perspective	0	
20190808030	:::	Copernicus proposed planets not moving,it's seems to us like that because of our point of view.But in fact while Earth continues its motion, the objects seem to be retrograde movement as Earth approach and away from them.	18	
